tweet_id	label	content
1473	optimism	Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action.
1339	sadness	 USER #zionist = #terror \nImagine this kid was a #Palestinian or #Muslim\nZionists stealing #innocence of childhood from #Jewish #children
2353	sadness	 USER your gunna make me cry, I need a glee day
445	joy	 USER gotta shake the booty instead though, makes sure it's all good 🙂 
2275	joy	Love the new song I can't stop thinking about you by #sting.
163	joy	Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing
858	joy	I wish there were unlimited glee episodes:( so I could watch them forever. #gleegoodbye
2654	joy	So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter
1912	joy	Ooh #hygge, candles, jasmine tea &amp; #GBBO
426	joy	still shaking though 🙃 
2221	anger	 USER I'm not sure we like this comparison. USA should emulate #Israel's methods of protecting civilians against #terror attacks
1838	joy	 USER Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂 😂 
214	joy	Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...
3	joy	No but that's so cute. Atsu was probably shy about photos before but cherry helped her out uwu
63	anger	 USER spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain
1636	anger	 USER :^) well cucks among her ranks agree equally about their outrage of black youths shot and harambe.
737	sadness	So USER those of us born in 85 have no generation! Where is the gen-less tribe! Ha! #survivor #lost soles
1015	joy	ari looks hilarious oh my g d this is too much
2104	anger	Height of irritation when a person makes a hilarious chusssss.... Plz die.... 😬 😬 
1606	optimism	Just love Matthew Parris! Political rage is good!
2451	joy	Dad asked if I was too hungover to function today. Little does he know I stayed sober last night so i could get shit faced tonight 😅 
2350	joy	 USER She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;
576	anger	You insult the late Sherri Martel
1613	anger	 USER timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --
882	sadness	 USER Doesn't explain the ability to land at Manchester but not Bradford - other than more convenient for Flybe. Many unhappy travelers
2821	anger	 USER I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots.
43	joy	Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.
2687	joy	BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells
1276	joy	81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by USER #YallaMaccabi
259	anger	 USER I understand your concerns but look at her foundation contributions
1059	anger	An absolutely dire first half and I can't recall a shot on target. \n\nAgainst Accrington Stanley.
921	anger	whats with these boxes when i search google on chrome #horrible #distracting
1928	anger	Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷 😷 
2486	sadness	Dreams dashed and divided like million stars in the night sky.
2264	anger	testing #angry
1219	anger	OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH #rage
1765	anger	Method into thin out assault corridor thine liveliness: cHd
2731	anger	 USER Maybe if it was transgender the media would cover it
2986	anger	 USER A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any #sexism
320	optimism	Listening to Joey really helps me and my anger.
2516	anger	why are people so angry toward veggie burgers at in n out wtf
2552	anger	Still can't log into my fucking Snapchat #Snapchat
2293	anger	Lost Frequencies/Janieck Devy - Reality (Gestort Aber Geil Remix)' is raging at ShoutDRIVE!
379	anger	 USER to give me my keys back. They aren't for my house! #shocking
2931	anger	 USER something a cyber bully would say
2710	sadness	Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost
2079	sadness	even if it looks like we are okay, the reality of that is were actually very worn out and forlorn
2484	joy	Watch this amazing live.ly broadcast by USER #lively #musically
2156	optimism	Don't let worry get you down. Remember that Moses started out as a basket case. #lol \nToday, choose #faith over #Moses
1915	anger	 USER We've had no foreign policy but have had goofy Secretary of State John Kerry with his devil may care pose and jaunty blue scarf.
1100	joy	Tweeting from the sporadic wifi on the tube #perilous
990	sadness	Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris
579	optimism	When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.
3008	joy	When my friends send me ballons and fireworks through text... #amazing
521	optimism	Now ...what to do for the next hour while waiting for #OurGirl to start USER ?!
1386	joy	I'm onto you, USER I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.
77	sadness	Sometimes I like to talk about my sadness. Other times, I just want to be distracted by friends, laughter, shopping, eating... \n\n#MHChat
1830	anger	 USER spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry
2347	sadness	Caballero is shocking
201	joy	Now that USER has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂 🙃 #snap survival
1809	sadness	My anxiety is playing around HELP!!!!!
1940	sadness	Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do
2572	anger	im on holiday for the next round, fuming!
2550	sadness	 USER what I miss?
622	anger	 USER I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers
2100	anger	 USER listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians USER 
1984	joy	Kinda wished I watched mischievous kiss before playful kiss
2476	joy	Can't even believe just seeing you set my anxiety off 🖕 
698	sadness	The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin #fear #neurological #USCitizens #Insect #mammal
161	anger	 USER they're both pretty awful when you look at them historically
2330	joy	Watch this amazing live.ly broadcast by USER #musically
800	anger	If you don't respond to an email within 7 fays, you wifl be killed by an animated gif of the girl from The Ring.
318	anger	Aberdeen st Johnstone, let's see who can punt it the furthest #awful
1207	anger	A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free
2332	joy	 USER bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!
1862	sadness	Mom you remember when Narley died? You cried like a baby! #bully
1642	joy	#twd comes on soon #happy
2005	anger	 USER This show SUCKS! #lame #awful you even used the same names?? lol SO SO bad! #Failed #notworth2minutes. Off air SOON
2291	anger	if you're unhappy with someone just fucking tell them you're unhappy and leave. Don't go fuckin around with other people on the side
487	optimism	Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness
589	sadness	Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist
2851	anger	 USER AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! USER D is its strongest asset currently.
439	anger	I don't talk about politics because people nowadays get offended easily!
2367	anger	Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft.
1328	joy	and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets
1967	optimism	Somebody who has braved the storm is brewing.
1740	anger	 USER ummm that dragons fury though..
391	anger	This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink
3220	anger	More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long
2555	anger	 USER Well, not Archie. No offense but he's kinda old.
2520	joy	is it an insult or compliment to be told i look like a really happy duck
1002	optimism	be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better
1387	joy	Literally dying &amp; living at the same time as I catch up on USER 's twitter. If you aren't following him your life is BASIC. #hilarity
2447	anger	 USER terrorist attack and terrorism already exists in the history of islam.
2170	anger	Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.
1211	anger	Shoutout to USER for ruining my iPhone 7 order!!
1198	joy	 USER Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.
